def
188.90001
169.40001
70.4
69.8
116.0
162.40001
184.8
44.9
56.3
47.600002
66.9
47.2
79.4
62.3
59.4
87.0
22.1
111.0
64.5
68.0
94.200005
94.5
83.8
0.0
87.0
76.0
65.6
85.9
129.8
1.6
0.0
69.8
256.30002
76.1
26.300001
13.6
20.5
75.8
82.1
76.5
15.0
8.400001
92.0
30.6
96.9
62.2
62.0
57.3
55.100002
59.7
17.9
62.600002
12.400001
71.3
56.3
94.0
111.0
109.700005
36.2
34.8
176.7
117.9
63.8
62.600002
7.7000003
10.0
81.3
89.5
40.9
42.9
57.9
70.4
69.8
90.6
92.6
110.1
140.8
136.90001
17.7
65.3
66.9
134.40001
58.0
56.3
179.90001
190.8
92.0
85.6
111.0
109.700005
110.1
82.1
89.5
140.8
256.30002
75.8
82.1
76.5
96.9
62.2
62.0
57.3
71.3
94.0
111.0
117.9
166.1
67.6
27.800001
85.9
184.8
66.9
22.1
76.5
140.8
64.5
63.8
68.0
59.7
65.6
56.3
92.0
76.0
47.600002
64.3
111.0
70.4
69.8
81.3
82.1
256.30002
0.0
20.5
75.8
82.1
18.4
62.2
62.0
57.3
94.5
83.8
59.3
12.400001
94.0
111.0
109.700005
15.0
176.7
228.7
206.0
117.9
62.3
62.600002
7.7000003
10.0
70.4
69.8
64.200005
60.8
89.5
155.3
36.2
34.8
210.90001
39.9
32.600002
1.6
110.1
20.5
76.1
129.8
164.6
164.6
116.0
40.9
42.9
41.3
57.9
119.200005
162.40001
17.7
30.6
66.9
47.2
75.8
82.1
136.90001
134.40001
179.90001
190.8
96.9
88.9
86.1
76.700005
94.0
111.0
64.5
58.5
85.6
68.0
76.3
85.9
62.600002
71.3
30.6
81.8
65.3
140.8
256.30002
26.300001
67.6
76.1
76.5
92.0
86.3
148.7
62.2
62.0
57.3
82.1
71.3
56.3
113.4
108.6
111.0
93.1
62.100002
156.2
117.9
166.1
84.1
67.6
27.800001
81.3
64.200005
60.8
64.3
111.0
89.5
116.0
160.5
188.90001
169.40001
7.7000003
10.0
70.4
69.8
93.1
92.0
184.8
140.8
44.9
66.9
75.8
82.1
76.5
96.9
22.1
56.3
94.0
111.0
109.700005
64.5
68.0
65.6
70.4
69.8
81.3
64.3
89.5
63.0
76.0
47.600002
36.2
256.30002
0.0
13.6
20.5
76.1
18.4
15.0
8.400001
63.8
62.2
62.0
57.3
94.200005
59.7
59.3
12.400001
71.3
111.0
42.9
34.8
41.3
117.9
110.1
44.9
7.7000003
10.0
69.8
85.9
39.9
57.9
140.8
17.7
206.0
66.9
93.1
92.0
212.7
1.6
58.0
75.8
70.4
76.5
111.0
136.90001
64.5
58.5
85.6
68.0
110.1
94.5
83.8
64.3
176.7
71.700005
116.0
256.30002
71.700005
63.2
88.9
62.2
62.0
57.3
86.1
82.1
76.1
134.40001
179.90001
190.8
92.0
189.2
96.9
87.0
83.700005
67.6
27.800001
71.3
69.8
94.0
111.0
145.40001
156.2
117.9
10.0
81.3
85.9
89.5
152.90001
141.7
62.100002
79.4
136.90001
140.8
75.8
69.8
76.5
15.0
33.2
22.1
18.4
188.90001
189.2
68.0
60.600002
84.1
17.9
76.0
65.6
69.8
113.4
108.6
175.0
36.2
30.6
96.9
86.3
44.9
47.600002
81.3
82.1
85.9
113.5
94.0
82.4
167.40001
167.40001
111.0
40.9
42.9
41.3
92.0
184.8
65.3
256.30002
0.0
13.6
20.5
76.1
110.1
62.2
62.0
57.3
94.200005
12.400001
71.3
175.0
175.0
175.0
93.1
62.100002
63.2
189.2
10.0
70.4
69.8
111.0
165.90001
89.5
137.5
117.9
152.90001
165.90001
136.90001
140.8
195.1
17.7
260.7
103.0
108.200005
143.40001
146.90001
85.5
105.1
130.6
130.5
134.3
136.0
146.90001
122.8
100.200005
146.5
227.6
222.0
136.8
110.0
195.2
107.0
29.5
107.8
186.1
143.2
230.2
81.0
104.700005
171.7
186.1
122.8
126.700005
174.7
72.8
78.5
158.1
159.1
183.7
249.40001
98.1
117.8
95.700005
133.3
132.5
135.1
94.700005
200.5
211.6
158.8
195.2
144.7
91.8
30.800001
183.7
168.7
206.0
159.1
206.1
103.0
98.1
79.8
60.100002
130.6
134.3
143.40001
147.6
136.0
181.6
110.0
195.2
107.0
186.6
139.8
104.9
151.2
186.1
189.1
106.9
122.1
93.0
153.7
151.1
138.3
79.0
73.8
249.40001
53.0
80.1
83.6
94.700005
108.200005
151.1
133.3
132.5
135.1
77.1
97.5
122.8
126.700005
164.3
144.7
148.2
70.8
101.700005
105.1
130.5
104.9
104.700005
151.1
153.3
158.8
50.4
117.8
103.0
98.1
108.200005
146.90001
144.7
101.700005
134.3
143.40001
95.700005
127.0
100.200005
110.0
195.2
107.0
29.5
81.0
75.9
146.5
227.6
222.0
230.2
148.2
137.90001
76.8
159.1
153.3
122.8
126.700005
90.0
89.0
93.4
174.7
171.7
158.1
183.7
231.6
102.4
101.0
123.8
249.40001
130.5
117.8
136.0
33.8
133.3
132.5
135.1
94.700005
130.6
146.90001
200.5
211.6
158.8
195.2
107.8
106.3
91.8
30.800001
97.5
186.1
148.7
165.8
165.8
165.8
165.8
144.6
144.6
144.6
144.6
144.6
154.40001
154.40001
154.40001
154.40001
154.40001
155.0
155.0
155.0
155.0
155.0
155.0
109.700005
109.700005
109.700005
109.700005
168.7
109.700005
44.2
148.90001
148.90001
148.90001
148.90001
148.90001
148.90001
166.8
166.8
166.8
166.8
166.8
156.1
156.1
156.1
156.1
156.1
156.1
156.1
156.1
156.1
156.1
101.4
85.5
138.3
177.90001
176.5
158.1
183.7
141.8
98.4
103.0
60.100002
98.1
108.200005
148.2
117.4
60.100002
147.6
153.3
181.6
99.5
195.2
186.6
139.8
79.0
153.7
151.1
136.0
186.1
205.3
189.1
73.8
151.1
144.7
141.8
106.9
122.1
70.8
79.4
130.6
130.5
134.3
153.7
136.5
136.5
143.40001
176.6
136.5
192.7
29.5
84.8
138.3
171.7
149.40001
149.40001
231.6
249.40001
94.700005
117.8
133.3
132.5
135.1
101.700005
164.3
158.8
195.2
159.5
68.700005
195.2
177.90001
103.0
98.1
108.200005
146.90001
250.8
117.4
60.100002
151.1
138.3
95.700005
127.0
100.200005
93.4
94.0
75.9
146.5
107.0
29.5
230.2
81.0
105.1
104.9
104.700005
136.0
186.1
122.8
126.700005
90.0
102.4
101.0
143.2
148.2
70.8
79.4
186.1
153.3
100.0
148.90001
158.1
159.1
249.40001
130.5
144.7
33.8
101.4
133.3
132.5
135.1
122.1
30.800001
130.6
134.3
97.5
143.40001
186.1
153.3
94.0
200.5
211.6
158.8
106.3
91.8
60.100002
117.8
104.9
104.700005
178.7
176.6
122.8
174.7
206.1
195.2
70.8
94.700005
101.700005
177.90001
231.6
79.4
98.1
130.5
144.7
106.3
84.8
60.100002
101.700005
130.6
134.3
143.40001
181.6
73.8
99.5
195.2
107.0
186.6
63.0
79.0
147.6
186.1
205.3
189.1
195.2
153.7
151.1
192.7
29.5
249.40001
29.5
63.600002
53.0
80.1
83.6
94.700005
117.8
108.200005
94.0
75.9
98.4
133.3
132.5
85.5
42.3
77.1
105.8
104.700005
90.0
93.4
168.7
164.3
195.2
141.6
120.1
78.9
54.100002
79.4
97.5
151.1
100.0
102.4
101.0
158.8
24.2
77.4
171.7
177.90001
50.4
98.1
146.90001
44.9
151.1
138.3
122.8
126.700005
95.700005
100.200005
222.0
110.0
61.100002
74.0
151.1
195.2
107.0
29.5
230.2
101.700005
105.1
105.8
104.9
104.700005
148.2
153.3
122.8
126.700005
159.1
231.6
249.40001
81.0
94.700005
144.7
101.4
133.3
132.5
135.1
117.4
93.4
130.6
130.5
134.3
143.40001
171.7
176.6
122.8
211.6
195.2
106.3
93.0
117.8
159.1
153.3
206.1
33.8
174.7
148.90001
146.5
143.2
144.7
103.0
98.1
117.8
143.40001
178.7
60.100002
101.700005
130.6
130.5
134.3
147.6
223.1
181.6
205.3
110.0
182.90001
107.0
79.8
196.3
189.1
63.0
79.0
153.7
176.6
73.8
99.5
84.8
249.40001
106.3
53.0
80.1
83.6
94.700005
117.8
108.200005
186.6
133.3
132.5
135.1
117.4
107.8
42.3
77.1
93.4
101.0
94.0
75.9
168.7
158.8
70.8
79.4
90.0
102.4
89.0
192.7
68.700005
77.4
100.0
164.3
151.1
177.90001
50.4
103.0
98.1
108.200005
227.6
230.2
76.8
101.700005
134.3
153.7
146.90001
153.3
110.0
61.100002
107.0
29.5
95.700005
127.0
195.2
28.7
81.0
122.8
126.700005
100.200005
196.3
228.5
182.90001
148.2
171.7
153.3
95.700005
249.40001
158.1
159.1
94.700005
117.8
144.7
33.8
101.4
133.3
132.5
135.1
93.4
60.100002
143.40001
151.1
138.3
158.8
106.3
105.1
130.6
105.8
104.9
104.700005
30.800001
200.5
211.6
206.0
206.1
91.8
77.1
63.0
112.700005
103.0
122.1
98.4
60.100002
101.700005
130.6
148.90001
146.5
110.0
195.2
107.0
141.6
186.6
84.8
79.0
147.6
122.8
143.2
205.3
189.1
136.8
73.8
106.9
153.7
151.1
138.3
192.7
177.90001
249.40001
195.2
144.7
53.0
83.6
98.1
108.200005
143.40001
75.9
133.3
132.5
135.1
80.1
94.700005
130.5
134.3
227.40001
210.0
158.8
117.6
42.3
54.100002
70.8
79.4
95.700005
90.0
77.4
171.7
100.0
102.4
101.0
177.90001
50.4
103.0
70.8
79.4
94.700005
98.1
117.8
146.90001
76.8
153.3
95.700005
127.0
100.200005
110.0
107.0
29.5
81.0
105.1
105.8
104.9
104.700005
122.8
126.700005
68.700005
148.2
151.1
159.1
158.1
249.40001
260.7
33.8
101.4
133.3
132.5
135.1
19.9
60.100002
138.3
158.1
181.6
195.2
144.7
29.5
98.4
106.3
108.200005
143.40001
151.1
95.700005
196.3
151.1
101.700005
130.6
130.5
134.3
177.90001
250.8
144.7
103.0
106.3
60.100002
98.1
117.8
108.200005
143.40001
122.1
94.700005
130.6
130.5
134.3
127.0
94.0
200.5
211.6
195.2
107.0
84.8
147.6
143.3
90.0
93.4
73.8
68.700005
63.0
151.1
138.3
100.0
102.4
227.6
195.2
146.90001
228.5
206.0
95.700005
100.200005
196.3
206.1
171.7
122.8
126.700005
148.2
158.1
159.1
72.8
78.5
76.8
29.5
19.9
81.0
70.8
79.4
191.3
80.3
83.3
94.6
83.700005
107.5
106.3
116.9
114.6
124.700005
95.8
101.5
105.8
106.9
112.9
103.700005
106.9
87.9
66.3
79.9
81.1
86.9
85.6
80.0
78.8
79.1
87.3
28.800001
80.700005
72.4
74.6
122.5
0.0
135.3
141.6
88.3
47.0
163.40001
0.0
171.40001
0.0
44.100002
21.7
21.5
35.600002
13.3
5.0
55.100002
43.100002
28.7
0.0
48.600002
62.9
18.4
58.5
9.8
14.0
28.2
32.8
0.0
58.4
116.700005
74.9
24.300001
2.9
206.5
133.40001
129.7
71.1
126.9
60.2
75.1
0.0
5.3
57.5
5.3
33.600002
5.3
116.6
33.8
194.6
116.6
46.3
37.3
129.3
91.0
55.2
74.9
37.3
83.3
0.0
33.600002
99.3
101.4
235.1
35.600002
133.40001
43.100002
32.8
3.1000001
0.0
149.2
149.2
1.4
1.5
0.0
186.1
46.3
133.40001
116.700005
114.6
0.0
174.0
190.5
0.0
0.0
135.2
133.1
128.6
0.0
0.0
0.0
0.0
0.0
60.2
58.5
75.1
9.8
23.1
28.5
21.7
21.5
14.0
3.1000001
40.8
53.5
187.0
1.4
0.0
23.2
0.0
171.40001
58.8
33.8
99.3
101.4
82.0
95.0
74.9
235.1
18.4
0.0
21.5
55.2
33.600002
116.700005
37.3
43.100002
71.1
0.0
0.0
40.8
46.3
42.0
55.2
28.7
1.4
0.0
0.0
14.0
13.3
28.2
28.5
32.8
3.1000001
0.0
1.4
35.600002
114.6
146.3
0.0
0.0
0.0
9.3
0.0
21.7
13.3
5.0
60.2
58.5
9.8
0.0
0.0
2.9
194.6
57.5
50.0
1.5
0.0
0.0
75.1
55.2
33.600002
107.4
23.2
37.3
55.2
103.200005
101.4
160.5
235.1
43.100002
21.5
40.8
161.0
186.1
0.0
71.1
44.100002
0.0
28.2
28.5
32.8
35.600002
46.3
12.900001
133.40001
0.0
58.4
74.9
142.2
119.200005
0.0
0.0
0.0
55.2
0.0
99.3
135.2
133.1
0.0
0.0
9.8
23.1
21.7
60.2
58.5
75.1
14.0
187.0
133.40001
79.5
88.8
50.600002
0.0
0.0
171.40001
58.8
99.3
24.300001
33.8
23.2
71.1
83.3
101.4
82.0
114.6
95.0
74.9
235.1
18.4
61.100002
0.0
0.0
23.1
21.5
217.8
0.0
0.0
55.2
33.600002
116.700005
33.8
55.2
133.40001
122.1
119.200005
28.7
1.4
0.0
0.0
58.8
68.200005
68.200005
0.0
13.3
3.1000001
9.3
109.9
109.9
0.0
0.0
1.4
142.2
0.0
108.4
146.3
108.4
0.0
0.0
58.4
55.2
74.9
0.0
43.100002
194.6
60.2
58.5
75.1
0.0
9.8
14.0
28.2
28.5
32.8
40.8
2.9
13.3
161.0
133.40001
9.900001
57.5
50.0
122.0
0.0
55.2
33.600002
101.4
99.3
1.5
0.0
0.0
235.1
235.5
43.100002
23.1
0.0
28.5
174.0
186.1
12.900001
133.40001
48.600002
9.3
0.0
190.5
0.0
0.0
0.0
18.4
0.0
0.0
40.8
187.0
60.2
58.5
75.1
26.6
28.2
32.8
99.3
217.8
135.2
133.1
171.40001
46.3
28.7
0.0
0.0
0.0
21.7
21.5
74.9
0.0
23.2
0.0
128.6
0.0
3.1000001
1.4
107.4
24.300001
33.8
0.0
101.4
95.0
74.9
235.1
18.4
0.0
0.0
0.0
182.3
167.40001
83.3
55.2
33.600002
46.3
55.2
133.40001
28.7
1.4
0.0
13.3
32.8
3.1000001
0.0
1.4
23.2
42.0
0.0
43.100002
60.2
58.5
75.1
23.1
21.7
40.8
133.40001
0.0
0.0
14.0
28.2
28.5
57.5
50.0
23.2
160.5
119.200005
9.900001
0.0
0.0
58.4
50.0
50.0
55.2
33.600002
107.4
23.2
186.1
0.0
99.3
101.4
187.8
235.1
18.4
129.7
91.0
61.100002
19.4
14.400001
0.0
23.1
21.5
0.0
0.0
13.3
5.0
46.3
0.0
133.40001
43.100002
28.7
62.9
22.5
28.1
14.0
28.2
28.5
32.8
58.4
40.8
0.0
0.0
0.0
33.600002
1.5
0.0
190.5
0.0
99.3
0.0
0.0
0.0
21.7
53.5
142.2
161.0
187.0
119.200005
0.0
60.2
58.5
75.1
26.6
0.0
32.8
23.2
0.0
133.40001
48.600002
79.5
1.4
50.600002
75.9
171.40001
0.0
0.0
74.9
24.300001
123.200005
0.0
0.0
235.1
18.4
0.0
167.40001
18.7
46.3
182.3
133.40001
28.7
23.1
122.0
0.0
58.8
14.0
55.2
33.600002
55.2
28.2
28.5
32.8
43.100002
21.7
21.5
40.8
206.5
133.40001
60.2
58.5
75.1
0.0
9.8
28.2
28.5
32.8
57.5
50.0
116.700005
204.2
13.3
42.0
133.40001
0.0
9.900001
3.1000001
0.0
1.4
55.2
114.6
142.2
0.0
2.9
186.1
119.200005
0.0
0.0
0.0
58.4
75.9
33.600002
107.4
1.5
0.0
0.0
187.8
183.2
101.4
9.3
5.0
235.1
18.4
23.1
21.5
19.4
18.4
14.0
28.2
174.0
46.3
12.900001
28.7
22.5
122.0
152.6
190.5
0.0
114.4
27.0
31.5
0.0
0.0
0.0
0.0
21.7
187.0
43.100002
167.40001
0.0
48.600002
60.2
58.5
75.1
26.6
0.0
9.8
32.8
40.8
53.5
33.8
161.0
171.40001
182.3
61.100002
0.0
24.300001
0.0
0.0
123.200005
0.0
71.1
0.0
74.9
23.2
135.2
133.1
0.0
0.0
82.0
95.0
204.2
0.0
0.0
235.1
18.4
23.1
28.5
21.5
43.100002
0.0
14.0
28.2
32.8
40.8
95.0
46.3
133.40001
62.9
1.4
0.0
50.0
9.3
44.100002
99.3
74.9
0.0
174.0
190.5
133.40001
119.200005
0.0
142.2
21.7
206.5
60.2
58.5
75.1
18.7
0.0
9.8
160.5
42.0
83.3
9.900001
13.3
0.0
1.4
57.5
50.0
0.0
187.8
183.2
0.0
74.5
0.0
0.0
0.0
55.2
33.600002
63.0
55.2
18.4
23.1
33.600002
5.0
187.0
75.9
57.5
82.0
95.0
132.8
2.9
171.40001
46.3
12.900001
133.40001
28.7
14.0
50.0
132.8
0.0
0.0
133.40001
50.600002
0.0
75.9
50.0
95.0
74.9
24.300001
0.0
119.200005
43.100002
0.0
28.2
28.5
32.8
40.8
55.2
142.2
91.0
0.0
0.0
23.1
21.7
21.5
167.40001
60.2
58.5
75.1
26.6
0.0
9.8
14.0
53.5
114.6
133.40001
62.9
19.4
18.4
0.0
0.0
23.2
0.0
150.40001
44.100002
0.0
22.5
0.0
75.9
50.0
74.9
24.300001
33.8
161.0
146.3
27.0
31.5
82.0
95.0
0.0
154.0
235.1
0.0
18.4
28.1
31.5
43.100002
48.600002
0.0
0.0
23.1
32.8
21.5
40.8
133.1
187.8
183.2
46.3
133.40001
28.7
71.1
61.100002
0.0
0.0
135.2
194.6
0.0
0.0
133.40001
0.0
195.40001
0.0
0.0
14.0
28.2
114.6
142.2
0.0
0.0
0.0
75.9
50.0
60.2
58.5
75.1
0.0
190.8
85.200005
9.900001
75.9
57.5
50.0
0.0
0.0
204.2
152.6
174.0
55.2
99.3
251.2
193.90001
194.2
66.4
120.0
88.700005
131.8
154.6
145.8
73.4
60.9
66.200005
177.2
79.6
0.0
0.0
251.2
215.5
87.0
19.800001
81.9
51.0
73.3
47.2
70.6
159.7
0.0
114.1
183.7
257.2
70.8
8.8
17.4
19.5
182.90001
133.40001
177.0
105.200005
105.6
97.700005
95.9
1.3000001
29.7
114.1
116.1
88.700005
131.8
154.6
160.3
183.8
215.5
104.5
0.0
27.5
23.7
56.5
66.4
73.4
140.3
81.9
125.700005
143.1
131.90001
134.90001
159.2
180.2
176.2
169.3
237.0
20.6
226.3
0.0
83.4
120.0
131.8
208.40001
2.7
66.4
116.1
61.3
73.4
176.6
215.5
87.0
0.0
9.1
4.5
19.800001
234.2
0.0
9.1
73.700005
114.1
6.3
23.7
133.40001
114.1
120.0
131.8
53.9
194.8
105.200005
105.6
66.4
116.1
101.8
88.700005
60.9
104.5
56.5
152.5
145.8
206.8
34.3
0.0
73.700005
114.1
146.3
187.40001
131.3
19.1
251.2
83.4
116.1
194.2
133.40001
19.800001
19.1
120.0
131.8
146.3
177.2
79.6
0.0
0.0
51.3
87.0
0.0
66.4
88.700005
84.9
61.3
73.700005
80.200005
114.1
174.0
177.0
133.40001
8.8
17.4
19.5
120.0
131.8
105.200005
104.5
97.700005
95.9
0.0
1.3000001
101.8
88.700005
84.9
160.3
159.7
182.90001
105.6
0.0
27.5
23.7
56.5
81.4
204.5
73.4
140.3
81.9
143.1
0.0
22.0
114.1
183.7
131.90001
134.90001
159.2
180.2
176.2
169.3
20.6
251.2
14.900001
0.0
83.4
23.7
120.0
131.8
196.90001
2.7
9.1
88.700005
201.0
79.6
87.0
1.2
56.5
84.9
61.3
4.5
215.5
197.40001
234.2
0.0
114.1
216.8
133.40001
125.700005
17.9
235.0
9.1
19.800001
6.3
133.40001
105.200005
105.6
97.700005
0.0
116.1
120.0
88.700005
131.8
73.3
60.9
66.200005
53.9
176.6
226.3
215.5
0.0
152.5
145.8
51.0
70.6
206.8
30.1
34.3
0.0
73.700005
146.3
131.3
194.8
183.7
251.2
83.4
14.900001
116.1
81.4
70.8
194.2
133.40001
120.0
131.8
131.3
177.2
79.6
0.0
0.0
146.3
215.5
87.0
19.5
56.5
101.8
88.700005
19.800001
215.5
197.40001
80.200005
84.9
216.8
193.90001
133.40001
17.4
19.5
131.8
160.3
177.0
105.200005
104.5
97.700005
1.3000001
29.7
116.1
88.700005
73.4
140.3
81.9
182.90001
215.5
105.6
0.0
33.600002
0.0
27.5
23.7
131.90001
134.90001
257.2
143.1
159.2
73.700005
114.1
176.2
169.3
133.1
174.0
180.2
20.6
215.5
83.4
101.8
88.700005
154.6
216.8
208.40001
133.40001
0.0
0.0
9.1
56.5
114.1
116.1
120.0
61.3
196.90001
79.6
215.5
87.0
52.100002
73.700005
84.9
130.3
233.7
117.5
234.2
50.9
30.1
17.9
59.3
235.0
2.7
105.200005
105.6
97.700005
95.9
88.700005
66.200005
53.9
176.6
194.8
215.5
133.40001
104.5
9.1
114.1
120.0
61.3
131.8
152.5
145.8
51.0
47.2
60.9
226.3
19.800001
0.0
0.0
0.0
34.3
6.3
0.0
73.700005
149.8
146.3
131.3
70.8
73.3
70.6
206.8
23.7
183.7
0.0
215.5
66.4
101.8
88.700005
194.2
197.40001
18.7
19.1
56.5
61.3
146.3
131.3
216.8
177.2
79.6
0.0
0.0
133.40001
87.0
19.800001
0.0
73.700005
80.200005
114.1
120.0
84.9
82.8
81.4
156.6
51.3
19.5
174.0
196.8
193.90001
8.8
19.5
88.700005
182.90001
133.40001
177.0
105.200005
104.5
97.700005
95.9
29.7
114.1
116.1
120.0
61.3
131.8
160.3
73.4
81.9
0.0
159.2
105.6
27.5
73.700005
176.2
257.2
133.40001
130.3
143.1
117.5
159.2
169.3
131.90001
134.90001
21.800001
183.7
180.2
176.2
20.6
83.4
88.700005
208.40001
215.5
133.40001
0.0
9.1
114.1
116.1
120.0
131.8
154.6
160.3
216.8
159.7
196.90001
79.6
215.5
87.0
0.0
0.0
0.0
56.5
73.700005
61.3
233.7
4.5
234.2
84.9
131.3
0.0
235.0
70.8
0.0
66.4
88.700005
66.200005
53.9
133.40001
2.7
105.200005
105.6
97.700005
0.0
114.1
116.1
120.0
61.3
149.8
131.8
73.4
51.0
47.2
60.9
176.6
215.5
104.5
1.2
152.5
146.3
131.3
169.3
134.90001
257.2
73.3
70.6
206.8
34.3
0.0
149.8
131.3
0.0
83.4
73.700005
88.700005
133.40001
114.1
116.1
120.0
131.8
160.3
79.6
0.0
51.3
215.5
87.0
19.800001
0.0
33.600002
101.8
18.7
215.5
197.40001
216.8
8.8
17.4
19.5
116.1
88.700005
194.2
182.90001
177.0
59.3
105.200005
105.6
104.5
97.700005
0.0
1.3000001
29.7
149.8
146.3
131.3
160.3
73.4
81.9
156.6
177.2
215.5
68.3
0.0
27.5
23.7
81.4
140.3
143.1
133.40001
159.2
0.0
66.4
73.700005
80.200005
114.1
120.0
131.8
193.90001
169.3
131.90001
134.90001
133.1
180.2
176.2
20.6
83.4
66.4
88.700005
131.3
194.8
235.0
133.40001
234.2
95.9
14.900001
9.1
56.5
73.700005
116.1
120.0
131.8
154.6
233.7
79.6
215.5
87.0
81.4
208.40001
206.8
0.0
196.90001
159.7
0.0
88.700005
145.8
160.3
133.40001
2.7
105.200005
105.6
66.4
73.700005
114.1
116.1
120.0
131.8
66.200005
53.9
133.40001
130.3
215.5
197.40001
0.0
152.5
23.7
160.3
47.2
60.9
125.700005
117.5
0.0
104.5
34.3
149.8
131.3
51.0
70.8
73.3
70.6
83.4
101.8
88.700005
194.2
182.90001
177.0
21.800001
56.5
66.4
81.4
196.8
193.90001
176.6
177.2
79.6
0.0
0.0
51.3
215.5
133.40001
87.0
114.1
116.1
120.0
61.3
131.8
143.1
19.800001
95.9
68.200005
146.3
133.1
8.8
17.4
19.5
116.1
88.700005
208.40001
105.200005
105.6
104.5
97.700005
0.0
1.3000001
29.7
66.4
80.200005
131.3
73.4
140.3
156.6
206.8
196.90001
215.5
133.40001
27.5
73.700005
114.1
120.0
84.9
81.4
131.8
134.90001
257.2
130.3
233.7
234.2
159.2
18.7
0.0
131.8
176.2
169.3
176.6
194.8
20.6
180.2
264.1
83.4
9.1
101.8
88.700005
131.3
73.3
60.9
66.200005
53.9
117.5
133.40001
66.4
73.700005
116.1
120.0
131.8
70.6
79.6
87.0
0.0
152.5
145.8
51.0
70.8
47.2
159.7
59.3
0.0
146.3
131.3
14.900001
264.1
19.1
197.40001
105.200005
105.6
97.700005
88.700005
216.8
176.6
215.5
133.40001
104.5
21.800001
66.4
73.700005
114.1
116.1
120.0
131.8
257.2
34.3
0.0
264.1
264.1
0.0
73.700005
131.0
117.9
129.2
104.6
221.8
122.200005
114.200005
117.8
106.700005
128.7
78.6
56.5
61.0
64.200005
77.1
111.6
80.1
31.800001
57.4
62.3
77.700005
60.9
116.0
101.9
98.4
102.9
113.6
115.700005
115.0
116.700005
104.700005
94.700005
119.8
147.90001
130.3
114.5
102.8
101.9
133.3
135.8
133.5
131.90001
132.3
119.3
54.2
177.90001
177.0
126.8
114.0
111.4
129.5
173.5
152.5
176.2
109.3
67.4
0.0
0.0
0.0
193.90001
38.2
173.90001
16.4
9.6
13.8
20.4
23.9
35.100002
0.0
0.0
0.0
176.3
148.2
0.0
30.9
4.7000003
0.0
234.3
0.0
0.0
0.0
175.90001
151.3
27.0
0.0
0.0
8.400001
2.5
0.0
147.5
0.0
7.9
4.7000003
38.2
9.6
8.400001
13.8
20.4
23.9
35.100002
84.8
60.9
22.9
145.0
142.90001
14.5
5.5
38.100002
148.2
2.7
0.0
2.5
61.0
69.5
57.600002
28.9
